latitude,longitude,
14.42462,77.92629, 
14.42493,77.92585, 
14.42516,77.92556, 
14.42578,77.92468, 
14.42588,77.92454, 
14.42598,77.92438, 
14.42602,77.92427, 
14.4261,77.92405, 
14.4262,77.9238, 
14.42634,77.92357, 
14.42651,77.92336, 
14.42663,77.92325, 
14.42675,77.92314, 
14.42685,77.92305, 
14.42735,77.92238, 
14.42766,77.922, 
14.42774,77.92181, 
14.42778,77.92165, 
14.42786,77.92144, 
14.42792,77.92134, 
14.42804,77.92122, 
14.42827,77.92103, 
14.42849,77.92086, 
14.42869,77.92067, 
14.42886,77.92043, 
14.4293,77.91988, 
14.42959,77.91946, 
14.43018,77.91872, 
14.43085,77.91782, 
14.4309,77.91775, 
14.43145,77.91695, 
14.43166,77.91662, 
14.43187,77.91627, 
14.43203,77.91596, 
14.43226,77.91551, 
14.43261,77.91461, 
14.43311,77.91333, 
14.43364,77.91206, 
14.43377,77.91171, 
14.4339,77.91127, 
14.43414,77.91035, 
14.43433,77.90963, 
14.43446,77.9091, 
14.43469,77.90804, 
14.4351,77.90628, 
14.4353,77.90536, 
14.43557,77.90392, 
14.43575,77.90281, 
14.43606,77.90109, 
14.43635,77.8994, 
14.43647,77.89869, 
14.43669,77.89747, 
14.43681,77.89698, 
14.43695,77.89661, 
14.43709,77.89633, 
14.43725,77.89603, 
14.43738,77.89583, 
14.43749,77.89566, 
14.43771,77.8954, 
14.43787,77.89522, 
14.43802,77.89506, 
14.43834,77.89478, 
14.43866,77.89454, 
14.43909,77.89429, 
14.43932,77.89419, 
14.43998,77.89397, 
14.44051,77.89382, 
14.44098,77.89368, 
14.44124,77.89361, 
14.44145,77.89354, 
14.44167,77.89347, 
14.44187,77.89338, 
14.44218,77.89319, 
14.44224,77.89315, 
14.44243,77.89305, 
14.44306,77.89269, 
14.44349,77.89245, 
14.44405,77.89213, 
14.44432,77.89197, 
14.44457,77.89181, 
14.44477,77.89167, 
14.44492,77.89155, 
14.4453,77.89128, 
14.44568,77.89101, 
14.44591,77.89084, 
14.44629,77.89056, 
14.44663,77.89031, 
14.44685,77.89016, 
14.44711,77.88998, 
14.44737,77.88979, 
14.4478,77.88947, 
14.44795,77.88933, 
14.44834,77.88904, 
14.44877,77.88864, 
14.44913,77.88835, 
14.44969,77.88784, 
14.45007,77.88745, 
14.45048,77.88707, 
14.45053,77.88702, 
14.45095,77.88668, 
14.45157,77.88612, 
14.45261,77.88522, 
14.45422,77.88384, 
14.45447,77.88362, 
14.45544,77.88278, 
14.45608,77.88229, 
14.45678,77.88168, 
14.45725,77.88131, 
14.45794,77.88065, 
14.45835,77.8803, 
14.45876,77.87993, 
14.45947,77.87932, 
14.45974,77.87908, 
14.46013,77.87875, 
14.46028,77.87858, 
14.46044,77.87845, 
14.46058,77.87826, 
14.46078,77.87799, 
14.46148,77.87705, 
14.46204,77.8763, 
14.46267,77.87543, 
14.46321,77.87466, 
14.46327,77.87457, 
14.46331,77.87447, 
14.46381,77.87324, 
14.46428,77.87175, 
14.4654,77.86863, 
14.46576,77.86745, 
14.46584,77.86706, 
14.46605,77.86606, 
14.46627,77.865, 
14.46634,77.8647, 
14.46651,77.86411, 
14.46689,77.8629, 
14.46705,77.86243, 
14.46737,77.86162, 
14.4676,77.86111, 
14.46779,77.86054, 
14.46789,77.86019, 
14.46804,77.85962, 
14.46815,77.85916, 
14.46852,77.85749, 
14.46873,77.85666, 
14.46876,77.8565, 
14.46886,77.85618, 
14.469,77.85564, 
14.46914,77.85517, 
14.46923,77.85488, 
14.46928,77.8547, 
14.46932,77.85458, 
14.4697,77.85345, 
14.47001,77.85259, 
14.47041,77.8514, 
14.47091,77.84971, 
14.47133,77.84835, 
14.47163,77.84738, 
14.47178,77.84687, 
14.47198,77.84639, 
14.47209,77.84612, 
14.47238,77.84546, 
14.47278,77.84467, 
14.47294,77.84435, 
14.47331,77.8438, 
14.47428,77.84231, 
14.47477,77.84148, 
14.4754,77.84048, 
14.47586,77.83967, 
14.47658,77.83857, 
14.47744,77.83726, 
14.47809,77.83625, 
14.4787,77.83527, 
14.47919,77.83452, 
14.48013,77.83311, 
14.48111,77.83169, 
14.48151,77.83119, 
14.48216,77.83046, 
14.48233,77.83025, 
14.48243,77.83011, 
14.48253,77.82994, 
14.48276,77.8294, 
14.48323,77.82826, 
14.48351,77.8276, 
14.48406,77.82625, 
14.48415,77.82604, 
14.48422,77.82589, 
14.48429,77.82577, 
14.4844,77.82555, 
14.48455,77.82533, 
14.48503,77.8247, 
14.48557,77.82399, 
14.48616,77.8232, 
14.48675,77.82239, 
14.48724,77.82174, 
14.48761,77.82122, 
14.48792,77.82074, 
14.48849,77.81987, 
14.48926,77.81862, 
14.48953,77.81814, 
14.48969,77.81783, 
14.48997,77.81731, 
14.4902,77.81681, 
14.49065,77.81584, 
14.49103,77.81519, 
14.49113,77.81503, 
14.4914,77.81455, 
14.4918,77.8138, 
14.49211,77.81316, 
14.49237,77.81262, 
14.493,77.81127, 
14.49327,77.81078, 
14.49378,77.80983, 
14.49456,77.80841, 
14.49494,77.80767, 
14.49539,77.80675, 
14.49598,77.80553, 
14.49666,77.80405, 
14.49674,77.80388, 
14.49692,77.80347, 
14.497,77.80328, 
14.49716,77.80292, 
14.49753,77.802, 
14.4978,77.80132, 
14.4981,77.80064, 
14.4984,77.79999, 
14.49904,77.79861, 
14.4994,77.79787, 
14.4997,77.79731, 
14.50007,77.79662, 
14.50047,77.79599, 
14.5012,77.79495, 
14.50193,77.7939, 
14.5021,77.79365, 
14.50275,77.79269, 
14.50393,77.79089, 
14.50514,77.78902, 
14.50582,77.78801, 
14.50646,77.78706, 
14.50714,77.78606, 
14.50721,77.78595, 
14.50736,77.78573, 
14.50852,77.78398, 
14.50865,77.78376, 
14.50876,77.78354, 
14.5093,77.78249, 
14.50989,77.78127, 
14.50999,77.78107, 
14.5101,77.78083, 
14.51055,77.77986, 
14.51101,77.77889, 
14.51133,77.7782, 
14.51145,77.778, 
14.51159,77.7778, 
14.51202,77.77727, 
14.51244,77.77676, 
14.51269,77.77643, 
14.51283,77.77619, 
14.51325,77.7754, 
14.51334,77.77524, 
14.51343,77.77506, 
14.51352,77.77486, 
14.51358,77.77469, 
14.51362,77.77449, 
14.51364,77.77428, 
14.51365,77.7739, 
14.51365,77.77346, 
14.51363,77.77301, 
14.51361,77.77249, 
14.51359,77.77211, 
14.51354,77.77102, 
14.51353,77.77068, 
14.5135,77.76972, 
14.51351,77.76953, 
14.51353,77.7694, 
14.51354,77.76934, 
14.51361,77.76916, 
14.51369,77.769, 
14.51384,77.76877, 
14.51399,77.76859, 
14.51403,77.76854, 
14.51443,77.76809, 
14.5149,77.76757, 
14.51542,77.76704, 
14.51565,77.76678, 
14.51609,77.76628, 
14.51611,77.76627, 
14.51623,77.76614, 
14.51638,77.76595, 
14.51648,77.76583, 
14.51651,77.76581, 
14.51701,77.76522, 
14.51704,77.76518, 
14.5172,77.765, 
14.51738,77.76479, 
14.51746,77.7647, 
14.51757,77.76456, 
14.51773,77.76437, 
14.51796,77.76409, 
14.5183,77.76365, 
14.51834,77.76359, 
14.51848,77.76338, 
14.51851,77.76333, 
14.5187,77.76306, 
14.51907,77.76249, 
14.52003,77.76093, 
14.52025,77.76056, 
14.52053,77.7602, 
14.52073,77.75997, 
14.52098,77.75971, 
14.52188,77.75888, 
14.52363,77.75725, 
14.52397,77.75691, 
14.52425,77.75661, 
14.52426,77.75649, 
14.52457,77.75612, 
14.52531,77.7553, 
14.52645,77.754, 
14.52731,77.75303, 
14.5279,77.75237, 
14.52856,77.75163, 
14.52935,77.75074, 
14.53024,77.74972, 
14.53081,77.74904, 
14.53128,77.7485, 
14.53155,77.74817, 
14.53183,77.7478, 
14.5327,77.74681, 
14.53283,77.74664, 
14.5333,77.74609, 
14.53424,77.745, 
14.5345,77.7447, 
14.53489,77.74424, 
14.53583,77.74313, 
14.53604,77.7429, 
14.53641,77.74247, 
14.5368,77.742, 
14.53718,77.74157, 
14.53755,77.74116, 
14.53774,77.74098, 
14.53814,77.74061, 
14.53837,77.74041, 
14.53905,77.73986, 
14.53928,77.73968, 
14.5405,77.73873, 
14.54138,77.73804, 
14.54234,77.73727, 
14.54313,77.73667, 
14.54405,77.73601, 
14.54481,77.73549, 
14.54483,77.73547, 
14.54544,77.73503, 
14.54609,77.7346, 
14.54647,77.73433, 
14.54667,77.73418, 
14.54679,77.73407, 
14.54698,77.73384, 
14.54729,77.73351, 
14.5476,77.73316, 
14.54793,77.73283, 
14.54804,77.73272, 
14.54812,77.73264, 
14.5483,77.73254, 
14.54835,77.73251, 
14.54898,77.73219, 
14.54922,77.73207, 
14.54945,77.73195, 
14.54968,77.73182, 
14.54983,77.73172, 
14.54993,77.73169, 
14.55002,77.73168, 
14.55031,77.73151, 
14.55132,77.7309, 
14.55145,77.73082, 
14.55157,77.73075, 
14.5519,77.73055, 
14.55223,77.73034, 
14.55247,77.73017, 
14.55259,77.73007, 
14.55273,77.72991, 
14.55288,77.72967, 
14.55308,77.72931, 
14.55316,77.7291, 
14.55419,77.72728, 
14.55436,77.72698, 
14.5545,77.72665, 
14.55468,77.72617, 
14.55492,77.7255, 
14.55504,77.7251, 
14.55544,77.72377, 
14.55573,77.72279, 
14.55597,77.72201, 
14.55615,77.72144, 
14.55615,77.72143, 
14.55659,77.71985, 
14.55672,77.71931, 
14.55694,77.71835, 
14.55749,77.71638, 
14.55759,77.71605, 
14.55768,77.71582, 
14.55776,77.71561, 
14.55788,77.71535, 
14.55826,77.7145, 
14.55873,77.71358, 
14.55887,77.71334, 
14.55897,77.7132, 
14.55909,77.71303, 
14.55926,77.71284, 
14.55951,77.71259, 
14.55992,77.71218, 
14.56028,77.71183, 
14.5607,77.71138, 
14.56123,77.71074, 
14.56153,77.7103, 
14.56167,77.7101, 
14.56225,77.70921, 
14.56299,77.70805, 
14.56358,77.70716, 
14.56425,77.70615, 
14.56451,77.70574, 
14.56458,77.70556, 
14.56469,77.7053, 
14.56489,77.7048, 
14.56546,77.70339, 
14.56599,77.70209, 
14.56602,77.70203, 
14.56671,77.70025, 
14.56689,77.69981, 
14.56704,77.69947, 
14.56712,77.69929, 
14.56758,77.69832, 
14.56862,77.69609, 
14.56911,77.69497, 
14.56914,77.69491, 
14.56953,77.69411, 
14.56973,77.69368, 
14.57005,77.69298, 
14.57014,77.69277, 
14.57022,77.69257, 
14.57058,77.69171, 
14.57107,77.69066, 
14.57144,77.68987, 
14.57168,77.6894, 
14.57187,77.68904, 
14.5725,77.68795, 
14.57269,77.68765, 
14.57292,77.68727, 
14.57295,77.68722, 
14.57317,77.68692, 
14.57321,77.68687, 
14.57353,77.68651, 
14.57375,77.68626, 
14.57389,77.68612, 
14.57416,77.68585, 
14.57465,77.68536, 
14.5747,77.68529, 
14.57477,77.68522, 
14.57491,77.68503, 
14.57497,77.68494, 
14.57502,77.68486, 
14.57507,77.68478, 
14.57517,77.68459, 
14.5753,77.68433, 
14.57536,77.68419, 
14.57544,77.68396, 
14.57554,77.68369, 
14.57564,77.68342, 
14.57578,77.68308, 
14.57584,77.68294, 
14.57589,77.6828, 
14.57594,77.68267, 
14.57609,77.68234, 
14.57612,77.68227, 
14.57624,77.68206, 
14.57633,77.68191, 
14.57638,77.68184, 
14.57693,77.68115, 
14.57781,77.68019, 
14.57838,77.67953, 
14.5792,77.67857, 
14.58053,77.67705, 
14.58181,77.67562, 
14.58416,77.67306, 
14.58627,77.67073, 
14.58846,77.66825, 
14.58963,77.66694, 
14.5901,77.66641, 
14.59144,77.66496, 
14.59157,77.66481, 
14.59159,77.66479, 
14.59243,77.66387, 
14.59379,77.66243, 
14.59555,77.66061, 
14.59683,77.65928, 
14.59695,77.65915, 
14.59754,77.65853, 
14.59784,77.65822, 
14.59808,77.65796, 
14.59815,77.65789, 
14.59942,77.65658, 
14.59957,77.65642, 
14.59983,77.65615, 
14.59985,77.65614, 
14.60007,77.65593, 
14.6002,77.65581, 
14.60026,77.65576, 
14.60054,77.65553, 
14.60074,77.65536, 
14.60091,77.65522, 
14.60121,77.65499, 
14.60185,77.65445, 
14.60211,77.65423, 
14.60219,77.65415, 
14.60259,77.65379, 
14.60335,77.65307, 
14.60444,77.65188, 
14.60502,77.65121, 
14.60544,77.65074, 
14.60648,77.64954, 
14.60735,77.64854, 
14.60836,77.64744, 
14.60867,77.64712, 
14.60939,77.64634, 
14.61097,77.64467, 
14.61162,77.64403, 
14.61171,77.64395, 
14.61206,77.64364, 
14.61252,77.6432, 
14.61298,77.64279, 
14.61324,77.64254, 
14.61337,77.6424, 
14.6137,77.64207, 
14.61424,77.64155, 
14.61432,77.64145, 
14.61454,77.64123, 
14.6148,77.64095, 
14.61502,77.64073, 
14.61533,77.64043, 
14.61552,77.64025, 
14.61604,77.6398, 
14.61636,77.63956, 
14.61678,77.63922, 
14.61717,77.63891, 
14.6176,77.63856, 
14.61779,77.63841, 
14.61823,77.6381, 
14.6183,77.63804, 
14.61855,77.63787, 
14.61862,77.63781, 
14.61892,77.6376, 
14.61938,77.6373, 
14.61951,77.6372, 
14.62003,77.63688, 
14.62051,77.63659, 
14.62052,77.63657, 
14.62086,77.63632, 
14.62115,77.63607, 
14.62117,77.63605, 
14.6214,77.63583, 
14.62162,77.63562, 
14.62183,77.63539, 
14.6221,77.63501, 
14.62244,77.6345, 
14.62313,77.63343, 
14.62317,77.63336, 
14.62358,77.63273, 
14.62365,77.63263, 
14.62371,77.63254, 
14.6238,77.63239, 
14.62429,77.63156, 
14.62445,77.63127, 
14.62458,77.63101, 
14.62462,77.63095, 
14.62472,77.6308, 
14.62484,77.63061, 
14.62496,77.63041, 
14.62521,77.63003, 
14.62525,77.62997, 
14.62547,77.62959, 
14.62552,77.62953, 
14.62557,77.6295, 
14.62557,77.6295, 
14.62595,77.62884, 
14.62604,77.62869, 
14.62674,77.6275, 
14.62691,77.62728, 
14.627,77.62718, 
14.62714,77.62703, 
14.62761,77.62664, 
14.62781,77.62647, 
14.62812,77.62623, 
14.62836,77.62604, 
14.62847,77.62596, 
14.6287,77.62579, 
14.62885,77.62567, 
14.62893,77.62562, 
14.62919,77.62541, 
14.63065,77.62426, 
14.63083,77.62412, 
14.631,77.62399, 
14.63168,77.62349, 
14.63199,77.6233, 
14.63228,77.62315, 
14.63259,77.62302, 
14.63297,77.62289, 
14.63331,77.62281, 
14.6338,77.6227, 
14.6338,77.6227, 
14.63399,77.62265, 
14.63415,77.62261, 
14.63464,77.62251, 
14.63481,77.62247, 
14.63584,77.62228, 
14.63592,77.62226, 
14.63623,77.6222, 
14.63721,77.62196, 
14.63792,77.6218, 
14.63845,77.62169, 
14.6389,77.62159, 
14.63918,77.62152, 
14.63971,77.62138, 
14.64055,77.62112, 
14.64074,77.62106, 
14.64102,77.62098, 
14.64179,77.62073, 
14.6427,77.62041, 
14.6427,77.62041, 
14.64315,77.62028, 
14.64377,77.62008, 
14.64416,77.61993, 
14.64469,77.61976, 
14.64482,77.61972, 
14.6458,77.6194, 
14.64708,77.61897, 
14.64721,77.61892, 
14.64737,77.61887, 
14.64768,77.61876, 
14.64793,77.61867, 
14.64895,77.6183, 
14.64924,77.61819, 
14.65033,77.61781, 
14.65107,77.61753, 
14.65214,77.61718, 
14.65272,77.61697, 
14.65407,77.61646, 
14.65438,77.61633, 
14.65502,77.61609, 
14.65512,77.61605, 
14.65552,77.61591, 
14.65561,77.61587, 
14.65584,77.61579, 
14.65644,77.61558, 
14.65704,77.61538, 
14.65708,77.61536, 
14.65755,77.6152, 
14.65763,77.61517, 
14.65814,77.615, 
14.65866,77.61483, 
14.65951,77.61458, 
14.65973,77.61452, 
14.65993,77.61446, 
14.66016,77.6144, 
14.6603,77.61436, 
14.66042,77.61432, 
14.66055,77.61428, 
14.6608,77.61421, 
14.66119,77.61409, 
14.6613,77.61406, 
14.66167,77.61394, 
14.66189,77.61387, 
14.6621,77.6138, 
14.66259,77.61364, 
14.66314,77.61347, 
14.66365,77.61331, 
14.66403,77.61316, 
14.66421,77.61308, 
14.66498,77.6127, 
14.66549,77.61245, 
14.66664,77.6119, 
14.66671,77.61187, 
14.66678,77.61179, 
14.66681,77.61178, 
14.6672,77.61166, 
14.66735,77.61161, 
14.66745,77.61158, 
14.66761,77.61153, 
14.66777,77.61149, 
14.66806,77.6114, 
14.66849,77.61126, 
14.66886,77.61112, 
14.66907,77.61103, 
14.6691,77.61102, 
14.66921,77.61098, 
14.66955,77.61082, 
14.66963,77.61079, 
14.66983,77.61068, 
14.67006,77.61053, 
14.67031,77.61034, 
14.67076,77.60998, 
14.67103,77.60975, 
14.67154,77.60936, 
14.67177,77.60923, 
14.67192,77.60915, 
14.67207,77.60908, 
14.67245,77.60898, 
14.67257,77.60896, 
14.67261,77.60895, 
14.67283,77.60887, 
14.67283,77.60887, 
14.67291,77.60885, 
14.67303,77.60885, 
14.67369,77.6086, 
14.67388,77.60854, 
14.67396,77.60851, 
14.67421,77.60841, 
14.67443,77.60834, 
14.67452,77.60831, 
14.67514,77.60804, 
14.67523,77.60802, 
14.67553,77.60792, 
14.67568,77.60787, 
14.67573,77.60787, 
14.67578,77.60787, 
14.67587,77.60787, 
14.67601,77.6079, 
14.67646,77.60798, 
14.67651,77.60798, 
14.67696,77.60806, 
14.67824,77.60827, 
14.67891,77.60839, 
14.67903,77.60841, 
14.67927,77.60846, 
14.67932,77.60846, 
14.67955,77.60849, 
14.67974,77.60852, 
14.68022,77.60858, 
14.68038,77.6086, 
14.68085,77.60869, 
14.68085,77.60869, 
14.68093,77.60858, 
14.68101,77.60822, 
14.68109,77.60774, 
14.68109,77.60774, 
14.68145,77.60768, 
14.68161,77.60766, 
14.68205,77.60758, 
14.68212,77.60758, 
14.6824,77.60755, 
14.68252,77.60754, 
14.68256,77.60754, 
14.68273,77.60753, 
14.6829,77.60752, 
14.6831,77.60751, 
14.68323,77.6075, 
14.68411,77.60756, 
14.68417,77.60756, 
14.68445,77.60755, 
14.68454,77.60755, 
14.68495,77.60755, 
14.68524,77.60756, 
14.68553,77.60756, 
14.68627,77.60759, 
14.68629,77.60759, 
14.68699,77.6076, 
14.68719,77.60761, 
14.68741,77.60761, 
14.6883,77.60764, 
14.68874,77.60765, 
14.6891,77.60766, 
14.6894,77.60768, 
14.68956,77.60768, 
14.68975,77.60768, 
14.68992,77.60769, 
14.69007,77.60769, 
14.69019,77.60769, 
14.69067,77.60771, 
14.69085,77.60771, 
14.69094,77.60771, 
14.69107,77.60772, 
14.69115,77.60772, 
14.69144,77.60772, 
14.69204,77.60774, 
14.69204,77.60774, 
14.69208,77.60774, 
14.69259,77.60776, 
14.69303,77.60778, 
14.69312,77.60778, 
14.69322,77.60778, 
14.69337,77.60779, 
14.69381,77.6078, 
14.69385,77.6078, 
14.69394,77.6078, 
14.69407,77.60781, 
14.69429,77.60781, 
14.69435,77.60781, 
14.69439,77.60781, 
14.69545,77.60784, 
14.6958,77.60785, 
14.69655,77.60787, 
14.69683,77.60787, 
14.69715,77.60789, 
14.69735,77.60788, 
14.69779,77.60789, 
14.69907,77.60792, 
14.69971,77.60794, 
14.70038,77.60795, 
14.70129,77.60798, 
14.70147,77.60798, 
14.70206,77.60799, 
14.70244,77.608, 
14.70258,77.60801, 
14.70324,77.60802, 
14.70361,77.60803, 
14.70416,77.60804, 
14.70513,77.60806, 
14.7052,77.60807, 
14.70615,77.60809, 
14.70674,77.6081, 
14.70678,77.6081, 
14.7071,77.60812, 
14.70759,77.60814, 
14.70815,77.60816, 
14.70923,77.6082, 
14.70929,77.6082, 
14.71004,77.60821, 
14.71081,77.6082, 
14.71149,77.60822, 
14.71155,77.60821, 
14.71254,77.60824, 
14.71397,77.60827, 
14.71465,77.60829, 
14.71895,77.6084, 
14.71945,77.60839, 
14.7196,77.60836, 
14.7197,77.60832, 
14.72,77.60822, 
14.72026,77.60803, 
14.72094,77.60752, 
14.72154,77.60707, 
14.72182,77.60686, 
14.72196,77.60672, 
14.72211,77.60654, 
14.72226,77.60632, 
14.72259,77.60605, 
14.72263,77.60602, 
14.72293,77.60578, 
14.72378,77.6051, 
14.72396,77.60498, 
14.72425,77.6048, 
14.72458,77.60477, 
14.72458,77.60477, 
14.72476,77.60468, 
14.72488,77.60467, 
14.72498,77.60463, 
14.72498,77.60463, 
14.72505,77.60457, 
14.72511,77.60446, 
14.72516,77.60407, 
14.72516,77.60407, 
14.72524,77.60408, 
14.72547,77.60412, 
14.72599,77.60421, 
14.72624,77.60425, 
14.72645,77.60428, 
14.72672,77.60433, 
14.72683,77.60435, 
14.72696,77.60437, 
14.72768,77.60449, 
14.72837,77.60464, 
14.72899,77.60483, 
14.72963,77.6051, 
14.73038,77.60546, 
14.73118,77.60591, 
14.73118,77.60591, 
14.73144,77.606, 
14.73197,77.60612, 
14.73245,77.60616, 
14.73283,77.60616, 
14.73328,77.60611, 
14.7338,77.60601, 
14.73414,77.60591, 
14.73448,77.60577, 
14.73513,77.60552, 
14.7357,77.60529, 
14.73627,77.60508, 
14.73667,77.60499, 
14.73698,77.60489, 
14.73758,77.60476, 
14.73778,77.60472, 
14.73817,77.60465, 
14.73844,77.60459, 
14.73892,77.60454, 
14.73966,77.60449, 
14.74003,77.60446, 
14.74063,77.60442, 
14.74117,77.60438, 
14.74218,77.60432, 
14.74345,77.60426, 
14.74408,77.6042, 
14.74417,77.60419, 
14.74471,77.60415, 
14.74525,77.60408, 
14.74563,77.604, 
14.74597,77.60387, 
14.74634,77.6037, 
14.74667,77.60353, 
14.74705,77.60329, 
14.7473,77.60308, 
14.74736,77.60303, 
14.74765,77.60275, 
14.74808,77.60227, 
14.74853,77.60174, 
14.7489,77.60139, 
14.74948,77.60097, 
14.74976,77.60083, 
14.75034,77.60062, 
14.75063,77.60054, 
14.75119,77.60046, 
14.7515,77.60046, 
14.75229,77.60045, 
14.7535,77.60047, 
14.75413,77.60047, 
14.75465,77.60055, 
14.75498,77.60062, 
14.75569,77.60079, 
14.75656,77.60102, 
14.75724,77.60114, 
14.75771,77.60121, 
14.75826,77.60123, 
14.7589,77.60123, 
14.75979,77.60121, 
14.76092,77.6012, 
14.76109,77.6012, 
14.7618,77.60118, 
14.76226,77.60115, 
14.76267,77.60111, 
14.76315,77.60101, 
14.76335,77.60094, 
14.76375,77.60082, 
14.76418,77.60066, 
14.76479,77.60045, 
14.76524,77.60027, 
14.76591,77.60004, 
14.76689,77.59979, 
14.76702,77.59977, 
14.76759,77.59965, 
14.76828,77.59956, 
14.7688,77.59954, 
14.76911,77.59955, 
14.76936,77.59957, 
14.76993,77.59961, 
14.77011,77.59963, 
14.77062,77.59967, 
14.771,77.59967, 
14.77114,77.59967, 
14.77157,77.59961, 
14.77163,77.5996, 
14.77197,77.59953, 
14.77203,77.59951, 
14.77226,77.59945, 
14.77233,77.59943, 
14.77256,77.59934, 
14.77327,77.5991, 
14.77345,77.59903, 
14.77438,77.59869, 
14.77507,77.59847, 
14.77595,77.59822, 
14.77664,77.59807, 
14.77752,77.59792, 
14.77813,77.59784, 
14.77891,77.59777, 
14.77966,77.59775, 
14.78052,77.59775, 
14.78117,77.59776, 
14.78137,77.59776, 
14.7819,77.59776, 
14.78261,77.59779, 
14.78334,77.59781, 
14.78401,77.5978, 
14.78484,77.59781, 
14.78559,77.59786, 
14.78623,77.59793, 
14.78658,77.59798, 
14.78683,77.59801, 
14.78739,77.5981, 
14.78766,77.59815, 
14.7884,77.59825, 
14.78905,77.59831, 
14.78964,77.59833, 
14.79038,77.5983, 
14.79118,77.59827, 
14.79201,77.59824, 
14.79273,77.59822, 
14.79328,77.59824, 
14.79351,77.59824, 
14.79453,77.59824, 
14.79603,77.59825, 
14.79633,77.59826, 
14.79771,77.59828, 
14.79937,77.59829, 
14.80111,77.59832, 
14.80271,77.59834, 
